route,chapter,file,id,type,speaker,speaker_ja,japanese,english,proposed_fix,notes
N_USI,5. The Reason for Anger,ST_N_USI_005,XMESS_0092,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,『ケンカっぽく』て、おまえ……。,Like we're fighting... you...,,
N_USI,5. The Reason for Anger,ST_N_USI_005,XMESS_0093,dialogue,Ushio Kofune,小舟潮,実はな……本気でずっと怒ってたわけやないねん。,Actually... I wasn't seriously mad the whole time.,,
N_USI,5. The Reason for Anger,ST_N_USI_005,XMESS_0094,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,まさか……わざと怒ったフリしてたんか！？,Don't tell me... you were pretending to be mad on purpose!?,,
N_USI,5. The Reason for Anger,ST_N_USI_005,XMESS_0095,dialogue,Ushio Kofune,小舟潮,あはは、まあそういうコトや。,"Ahaha, well, something like that.",,
N_USI,5. The Reason for Anger,ST_N_USI_005,XMESS_0096,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,"ほな、さっき店に来た凸村さんが、
潮にめっちゃ睨まれた言うてたけど、
あれは……？","Then, Totsumura-san came to the shop earlier and said you glared at him really hard. What was that about...?",,
N_USI,5. The Reason for Anger,ST_N_USI_005,XMESS_0097,dialogue,Ushio Kofune,小舟潮,"えっ？
あ、ああ、あん時か。","Eh? A-Ah, that time.",,
N_USI,5. The Reason for Anger,ST_N_USI_005,XMESS_0098,dialogue,Ushio Kofune,小舟潮,"ちょうど、変な胸騒ぎがしとった時やからかな？
あの人の顔見た瞬間、
なんでかムカっとしてしもて。","Maybe it was because I was having that weird feeling of unease right then? The moment I saw his face, I just got pissed off for some reason.",,
N_USI,5. The Reason for Anger,ST_N_USI_005,XMESS_0099,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,あとで謝っとけよ……。,You'd better apologize later...,,
N_USI,5. The Reason for Anger,ST_N_USI_005,XMESS_0100,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,はあぁぁ～～～……。,*Siiiiigh*...,,
N_USI,5. The Reason for Anger,ST_N_USI_005,XMESS_0101,dialogue,Ushio Kofune,小舟潮,どないしたん？,What's wrong?,,
N_USI,5. The Reason for Anger,ST_N_USI_005,XMESS_0102,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,"一気に疲れがきただけや……
ここまで、めっちゃ走ったし……。",The exhaustion just hit me all at once... I ran super fast to get here...,,
N_USI,5. The Reason for Anger,ST_N_USI_005,XMESS_0103,dialogue,Ushio Kofune,小舟潮,"そうなん？
日頃からもっと運動しといた方がええで。",Is that so? You should exercise more regularly.,,
N_USI,5. The Reason for Anger,ST_N_USI_005,XMESS_0104,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,ほっといてくれ。,Leave me alone.,,
N_USI,5. The Reason for Anger,ST_N_USI_005,XMESS_0105,dialogue,Ushio Kofune,小舟潮,"なァ、慎平。
ホンマに怒ってやんとわかって嬉しい？","Hey, Shinpei. Are you happy to know I wasn't really mad?",,
N_USI,5. The Reason for Anger,ST_N_USI_005,XMESS_0106,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,"嬉しいっていうより、
心底ホッとした気分やな……。","More than happy, I feel relieved from the bottom of my heart...",,
N_USI,5. The Reason for Anger,ST_N_USI_005,XMESS_0107,dialogue,Ushio Kofune,小舟潮,"ごめんなァ。
こっから先は優しくしたってもええで？","Sorry about that. I can be nicer to you from now on, you know?",,
N_USI,5. The Reason for Anger,ST_N_USI_005,XMESS_0108,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,なんで上から目線やねん！,Why are you acting so high and mighty!,,
N_USI,5. The Reason for Anger,ST_N_USI_005,XMESS_0109,dialogue,Ushio Kofune,小舟潮,ふふん！,Heheh!,,
N_USI,5. The Reason for Anger,ST_N_USI_005,XMESS_0110,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,ったく……。,Geez...,,
N_USI,5. The Reason for Anger,ST_N_USI_005,XMESS_0111,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,"（潮は潮なりに、
　やっぱり不安やったんやな）","(Ushio was anxious too, in her own way.)",,
N_USI,5. The Reason for Anger,ST_N_USI_005,XMESS_0112,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,"（そういうことなら、
　もっと気遣ってやってたら……）","(If that was the case, I should have been more considerate...)",,
N_USI,5. The Reason for Anger,ST_N_USI_005,XMESS_0113,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,（いや、結局喧嘩になってたな）,"(No, it would have ended in a fight anyway.)",,
N_USI,6. Date?,ST_N_USI_006,XCHAPTITLE_0002,chapter title,,,6.デート？,6. Date?,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0000,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,ランチタイム……もう終わってる時間やな。,Lunchtime... it's already past that time.,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0001,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,"ああ、最悪や。
すぐ戻る言うて店出たのに。","Ah, this is the worst. I left the shop saying I'd be right back.",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0002,dialogue,Ushio Kofune,小舟潮,"大丈夫やろ。
お父さんも澪も忙しいんは慣れてるし。",It'll be fine. Dad and Mio are used to being busy.,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0003,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,"おまえなァ。
凸村さんだけやなくて澪とアランにも
謝っとけよ？","You know... You better apologize to Mio and Alain too, not just Totsumura-san, okay?",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0004,dialogue,Ushio Kofune,小舟潮,"なんで！？
私そもそも手伝わへん言うとったし。","Why!?
I said I wouldn't help in the first place.",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0005,dialogue,Ushio Kofune,小舟潮,"というか慎平、
久しぶりに島に帰ってきたっちゅうのに、
やることはコフネの手伝いなん？","Besides, Shinpei, you finally came back to the island after so long, and all you're doing is helping out at Kofune?",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0006,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,"別にいいやろ。
やりたいことやってるだけや。","It's fine, isn't it? I'm just doing what I want.",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0007,dialogue,Ushio Kofune,小舟潮,店の手伝いがやりたいことなん？,Helping out at the shop is what you want to do?,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0008,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,"なんかおかしいか？
今は東京で料理学んでるわけやし。","Is that so weird? I am studying cooking in Tokyo right now, after all.",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0009,dialogue,Ushio Kofune,小舟潮,そうやけど――,"That's true, but――",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0010,dialogue,Sou Hishigata,菱形窓,よぉ慎平、潮！,"Hey Shinpei, Ushio!",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0011,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,ああ、窓。,"Ah, Sou.",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0012,dialogue,Sou Hishigata,菱形窓,"二人でなにしてんねん。
デートか？",What are you two doing? On a date?,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0013,dialogue,Ushio Kofune,小舟潮,"デッ……！？
ちゃうわボケェッ！！","Da...!? No we're not, you idiot!!",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0014,dialogue,Sou Hishigata,菱形窓,"痛ッ！？
なんも蹴ることないやろがッ！",Ow!? You didn't have to kick me!,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0015,dialogue,Ushio Kofune,小舟潮,フン！！,Hmph!!,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0016,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,大丈夫か、窓。,"You okay, Sou?",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0017,dialogue,Sou Hishigata,菱形窓,"あ、ああ。
まあ、いつもこんなもんや。
慣れたもんやで。","A-Ah. Well, it's always like this. I'm used to it.",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0018,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,"はは、オレがおらん間も、
相変わらずやったんやな。","Haha, you guys were the same as always even while I was gone, huh.",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0019,dialogue,Sou Hishigata,菱形窓,"そや、ちょうどええ。
慎平に聞きたいことがあんねん。","Oh yeah, perfect timing. I have something I want to ask you, Shinpei.",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0020,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,オレに？　なんや？,Me? What?,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0021,dialogue,Sou Hishigata,菱形窓,"いつまでこっちにおるんや？
夏休みやし、しばらくのんびりしてくんやろ？","How long are you staying here? It's summer vacation, so you're gonna relax for a while, right?",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0022,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,"ああ、そうしたいところやけど、
バイトとかの都合で、
週末までには東京に戻らなアカンのや。","Ah, I'd like to do that, but because of my part-time job and stuff, I have to go back to Tokyo by the weekend.",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0023,dialogue,Ushio Kofune,小舟潮,はァァァッ！？,Huuuuh!?,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0024,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,えッ……？,Eh...?,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0025,dialogue,Ushio Kofune,小舟潮,"ちょっと、慎平！！
私、そんな話全然聞いてやんで！！","Hold on, Shinpei!! I haven't heard anything about that!!",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0026,dialogue,Sou Hishigata,菱形窓,"潮に言うてやんかったんか。
昨日は潮んとこに泊まっとったんやろ？","You didn't tell Ushio? You stayed at her place yesterday, right?",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0027,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,ああ、まあ……。,"Ah, well…",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0028,dialogue,Ushio Kofune,小舟潮,どういうつもりや慎平ッ！,"What were you thinking, Shinpei!?",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0029,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,"黙ってたわけやない。
でも潮がずっとケンカ腰やったから
伝え損なってしもて……。",I wasn't keeping it a secret. But Ushio was being so combative the whole time that I missed the chance to tell her...,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0030,dialogue,Ushio Kofune,小舟潮,"言い訳すんな！
そもそもそういう大事なことは最初に言っとけ！！",Don't make excuses! You should say important things like that first!!,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0031,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,"そ、そこまで気になるんやったら、
そっちから聞いてくれても
良かったんとちゃうか？","I-If you were that curious about it, you could have just asked me yourself, couldn't you?",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0032,dialogue,Ushio Kofune,小舟潮,"私のせいにしやんとって！
だいたい再会してすぐ慎平が変なことするからやろ！",Don't blame this on me! It's because you did something weird right after we reunited!,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0033,dialogue,Sou Hishigata,菱形窓,"変なこと？
なんや、何をやらかしたんや？",Something weird? What did you do?,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0034,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,"ち、ちがっ……！
誤解や窓！","N-No...! It's a misunderstanding, Sou!",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0035,dialogue,Ushio Kofune,小舟潮,……フン！,…Hmph!,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0036,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,おいっ、潮……。,"Hey, Ushio…",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0037,dialogue,Ushio Kofune,小舟潮,"もう帰る！
付いてきやんとって！",I'm going home! Don't follow me!,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0038,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,でもオレかて店に戻らな――,But I have to go back to the shop too――,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0039,dialogue,Ushio Kofune,小舟潮,"慎平のアホ！
付いて来んな言うてるやろ！","Shinpei, you idiot! I told you not to follow me!",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0040,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,あ……。,Ah…,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0041,dialogue,Sou Hishigata,菱形窓,行ってもたな。,She's gone.,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0042,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,ああ……。,Ah…,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0043,dialogue,Sou Hishigata,菱形窓,"で、慎平……。
おまえ一体潮になにしたんや？","So, Shinpei... What exactly did you do to Ushio?",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0044,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,"別に変なことらしてへんわ！
おまえが想像しちゃあるようなことは、
まったくなかったからな！",I didn't do anything weird! Nothing like what you're imagining happened at all!,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0045,dialogue,Sou Hishigata,菱形窓,そない必死に否定すんなや……。,Don't deny it so desperately…,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0046,dialogue,Sou Hishigata,菱形窓,"まあ、そらそうか。
おまえと潮やもんなァ。","Well, I guess so. It is you and Ushio, after all.",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0047,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,"ハァ……ホンマ疲れた。
昨日からこんなんばっかりや。",*Sigh*... I'm really tired. It's been nothing but this since yesterday.,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0048,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,（やっと普通に話せたと思ったのに……）,(Just when I thought I could finally talk normally…),,
N_USI,6. Date?,ST_N_USI_006,XMESS_0049,dialogue,Sou Hishigata,菱形窓,"それにしても、週末には帰るってか。
ちょい早すぎやないか？","Still, you're going back by the weekend, huh. Isn't that a bit too soon?",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0050,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,"そうかもしれやんけど……
オレにも事情があんねん。","That might be true, but... I have my own circumstances.",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0051,dialogue,Sou Hishigata,菱形窓,"そうなんやろうけど、
潮からしたら薄情に感じてまうんやろなァ。
怒る気持ちは、わからんでもないわ。","I guess so, but to Ushio, it probably feels cold-hearted. I can kind of understand why she's mad.",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0052,dialogue,Sou Hishigata,菱形窓,"まァ、今夜も潮ん家泊まんねやろ？
ウマいモンでも食わせて、機嫌直してもらえ。","Well, you're staying at Ushio's place again tonight, right? Feed her something good and get her in a better mood.",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0053,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,"いや、今日は店の手伝いだけしたら
実家に帰る予定なんや。","No, I was planning to go back to my parents' house after I finish helping out at the shop today.",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0054,dialogue,Sou Hishigata,菱形窓,"はァ？
それ、潮に言うちゃあるんか？",Huh? Did you tell Ushio that?,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0055,dialogue,Sou Hishigata,菱形窓,"せやなかったら、
またキレられてまうで？","If you didn't, she's going to snap at you again, you know?",,
N_USI,6. Date?,ST_N_USI_006,XMESS_0056,dialogue,Shinpei Ajiro (Recording),網代慎平（収録）,……ヤバイかもしれん。,...This might be bad.,,
N_USI,6. Date?,ST_N_USI_006,XMESS_0057,dialogue,Sou Hishigata,菱形窓,"そうか……。
ほな、おまえの無事を祈っといたるわ。
生きて東京帰れるようにな。","I see... Well, I'll pray for your safety. Hope you make it back to Tokyo alive.",,
